FDID,RESPONSE_TIME,FIRE_CLEARANCE_TIME
10030,6.0,4.0
10030,5.0,3.0
10030,7.0,52.0
10030,7.0,39.0
10030,6.0,46.0
10030,4.0,8.0
10030,7.0,43.0
10030,7.0,8.0
10030,6.0,7.0
10030,10.0,25.0
10030,9.0,10.0
10030,6.0,5.0
10030,4.0,4.0
10030,6.0,14.0
10030,6.0,93.0
10030,4.0,15.0
10030,6.0,8.0
10030,9.0,14.0
10030,8.0,59.0
10030,6.0,6.0
10030,6.0,27.0
10030,5.0,6.0
10030,6.0,5.0
10030,7.0,3.0
10030,5.0,3.0
10030,4.0,5.0
10030,4.0,8.0
10030,8.0,31.0
10030,7.0,5.0
10030,5.0,41.0
10030,5.0,6.0
10030,6.0,15.0
10030,6.0,26.0
10030,9.0,6.0
10030,4.0,40.0
10030,6.0,22.0
10030,10.0,17.0
10030,8.0,7.0
10030,6.0,157.0
10030,6.0,8.0
10030,5.0,3.0
10030,8.0,12.0
10030,8.0,1.0
10030,5.0,20.0
10030,3.0,22.0
10030,8.0,30.0
10030,4.0,8.0
10030,7.0,19.0
10030,10.0,29.0
10030,8.0,41.0
10030,7.0,1.0
10030,5.0,5.0
10030,7.0,11.0
10030,5.0,43.0
10030,5.0,27.0
10030,6.0,8.0
10030,7.0,14.0
10030,6.0,4.0
10030,6.0,6.0
10030,7.0,55.0
10030,5.0,9.0
10030,5.0,6.0
10030,6.0,61.0
10030,5.0,9.0
10030,7.0,8.0
10030,10.0,9.0
10030,6.0,2.0
10030,7.0,22.0
10030,5.0,24.0
10030,4.0,120.0
10030,5.0,29.0
10030,3.0,3.0
10030,4.0,160.0
10030,5.0,65.0
10030,5.0,4.0
10030,7.0,32.0
10030,4.0,19.0
10030,4.0,5.0
10030,7.0,20.0
10030,5.0,3.0
10030,5.0,86.0
10030,39.0,97.0
10030,4.0,4.0
10030,7.0,53.0
10030,5.0,22.0
10030,4.0,4.0
10030,4.0,47.0
10030,5.0,2.0
10030,9.0,3.0
10030,7.0,109.0
10030,5.0,16.0
10030,5.0,5.0
10030,6.0,8.0
10030,6.0,45.0
10030,7.0,3.0
10030,5.0,18.0
10030,3.0,7.0
10030,4.0,4.0
10030,5.0,25.0
10030,10.0,3.0
10030,6.0,19.0
10030,6.0,15.0
10030,6.0,85.0
10030,4.0,4.0
10030,6.0,11.0
10030,5.0,4.0
10030,7.0,1.0
10030,6.0,10.0
10030,5.0,6.0
10030,7.0,8.0
10030,3.0,126.0
10030,6.0,24.0
10030,5.0,26.0
10030,12.0,10.0
10030,6.0,5.0
10030,3.0,10.0
10030,5.0,75.0
10030,5.0,14.0
10030,7.0,6.0
10030,6.0,5.0
10030,7.0,10.0
10030,7.0,4.0
10030,7.0,36.0
10030,6.0,9.0
10030,6.0,23.0
10030,7.0,37.0
10030,7.0,4.0
10030,6.0,149.0
10030,2.0,7.0
10030,8.0,22.0
10030,8.0,46.0
10030,8.0,9.0
10030,4.0,7.0
10030,4.0,3.0
10030,4.0,90.0
10030,7.0,14.0
10030,6.0,6.0
10030,6.0,5.0
10030,5.0,3.0
10030,6.0,4.0
10030,5.0,6.0
10030,7.0,6.0
10030,4.0,35.0
10030,7.0,269.0
10030,9.0,6.0
10030,7.0,2.0
10030,5.0,20.0
10030,7.0,7.0
10030,8.0,32.0
10030,8.0,8.0
10030,8.0,8.0
10030,3.0,83.0
10030,4.0,15.0
10030,5.0,20.0
10030,6.0,23.0
10030,3.0,36.0
10030,8.0,10.0
10030,5.0,18.0
10030,5.0,5.0
10030,6.0,21.0
10030,4.0,4.0
10030,6.0,61.0
10030,6.0,22.0
10030,7.0,170.0
10030,5.0,7.0
10030,4.0,68.0
10030,6.0,7.0
10030,7.0,22.0
10030,9.0,6.0
10030,6.0,28.0
10030,7.0,16.0
10030,7.0,11.0
10030,5.0,16.0
10030,4.0,49.0
10030,5.0,18.0
10030,6.0,4.0
10030,5.0,1.0
10030,8.0,0.0
10030,7.0,14.0
10030,5.0,8.0
10030,7.0,40.0
10030,8.0,5.0
10030,11.0,3.0
10030,5.0,18.0
10030,7.0,28.0
10030,0.0,6.0
10030,6.0,32.0
10030,12.0,42.0
10030,15.0,3.0
10030,6.0,180.0
10030,7.0,23.0
10030,7.0,7.0
10030,5.0,2.0
10030,2.0,5.0
10030,9.0,30.0
10030,6.0,25.0
10030,10.0,27.0
10030,5.0,4.0
10030,7.0,3.0
10030,4.0,8.0
10030,7.0,54.0
10030,7.0,7.0
10030,9.0,48.0
10030,5.0,4.0
10030,4.0,5.0
10030,1.0,0.0
10030,7.0,22.0
10030,5.0,4.0
10030,3.0,26.0
10030,5.0,27.0
10030,6.0,14.0
10030,10.0,26.0
10030,3.0,19.0
10030,5.0,2.0
10030,5.0,12.0
10030,6.0,44.0
10030,8.0,2.0
10030,6.0,12.0
10030,6.0,28.0
10030,6.0,49.0
10030,6.0,49.0
10030,5.0,122.0
10030,4.0,33.0
10030,6.0,6.0
10030,5.0,13.0
10030,6.0,7.0
10030,20.0,1.0
10030,6.0,9.0
10030,4.0,10.0
10030,7.0,9.0
10030,7.0,10.0
10030,6.0,5.0
10030,7.0,40.0
10030,6.0,7.0
10030,4.0,6.0
10030,4.0,4.0
10030,6.0,51.0
10030,7.0,7.0
10030,8.0,6.0
10030,6.0,3.0
10030,9.0,113.0
10030,7.0,39.0
10030,6.0,22.0
10030,3.0,1.0
10030,6.0,5.0
10030,5.0,9.0
10030,4.0,21.0
10030,3.0,5.0
10030,10.0,38.0
10030,4.0,4.0
10030,6.0,64.0
10030,8.0,30.0
10030,9.0,8.0
10030,6.0,5.0
10030,5.0,5.0
10030,9.0,10.0
10030,3.0,17.0
10030,6.0,56.0
10030,6.0,7.0
10030,9.0,15.0
10030,7.0,3.0
10030,5.0,64.0
10030,16.0,59.0
10030,6.0,73.0
10030,7.0,11.0
10030,10.0,14.0
10030,6.0,31.0
10030,6.0,9.0
10030,4.0,13.0
10030,4.0,3.0
10030,4.0,6.0
10030,7.0,14.0
10030,6.0,26.0
10030,1.0,30.0
10030,5.0,22.0
10030,7.0,13.0
10030,6.0,36.0
10030,7.0,17.0
10030,4.0,10.0
10030,6.0,4.0
10030,10.0,34.0
10030,6.0,7.0
10030,8.0,61.0
10030,6.0,9.0
10030,8.0,104.0
10030,5.0,39.0
10030,4.0,179.0
10030,2.0,5.0
10030,2.0,85.0
10030,8.0,7.0
10030,5.0,11.0
10030,5.0,24.0
10030,6.0,16.0
10030,5.0,5.0
10030,16.0,1.0
10030,10.0,7.0
10030,6.0,16.0
10030,5.0,85.0
10030,6.0,12.0
10030,8.0,42.0
10030,6.0,1.0
10030,4.0,32.0
10030,6.0,3.0
10030,5.0,8.0
10030,9.0,17.0
10030,5.0,3.0
10030,5.0,19.0
10030,6.0,13.0
10030,6.0,8.0
10030,8.0,24.0
10030,4.0,12.0
10030,6.0,5.0
10030,6.0,45.0
10030,6.0,25.0
10030,6.0,8.0
10030,6.0,8.0
10030,5.0,18.0
10030,5.0,6.0
10030,8.0,29.0
10030,7.0,17.0
10030,6.0,32.0
10030,8.0,4.0
10030,5.0,7.0
10030,7.0,4.0
10030,4.0,4.0
10030,6.0,5.0
10030,16.0,20.0
10030,4.0,4.0
10030,10.0,19.0
10030,5.0,14.0
10030,7.0,6.0
10030,8.0,11.0
10030,11.0,14.0
10030,7.0,3.0
10030,4.0,15.0
10030,4.0,2.0
10030,5.0,2.0
10030,4.0,5.0
10030,4.0,26.0
10030,7.0,13.0
10030,8.0,3.0
10030,5.0,4.0
10030,11.0,3.0
10030,7.0,6.0
10030,7.0,10.0
10030,7.0,3.0
10030,5.0,7.0
10030,5.0,6.0
10030,4.0,117.0
10030,6.0,22.0
10030,7.0,22.0
10030,7.0,19.0
10030,5.0,9.0
10030,4.0,14.0
10030,6.0,32.0
10030,5.0,29.0
10030,8.0,18.0
10030,7.0,12.0
10030,9.0,18.0
10030,9.0,14.0
10030,5.0,6.0
10030,5.0,43.0
10030,7.0,4.0
10030,6.0,2.0
10030,8.0,3.0
10030,5.0,2.0
10030,6.0,2.0
10030,5.0,66.0
10030,5.0,17.0
10030,5.0,8.0
10030,7.0,26.0
10030,8.0,8.0
10030,4.0,5.0
10030,5.0,6.0
10030,1.0,19.0
10030,5.0,20.0
10030,6.0,27.0
10030,8.0,18.0
10030,7.0,8.0
10030,9.0,39.0
10030,6.0,6.0
10030,5.0,2.0
10030,7.0,13.0
10030,6.0,34.0
10030,8.0,8.0
10030,7.0,5.0
10030,5.0,9.0
10030,5.0,11.0
10030,6.0,5.0
10030,0.0,6.0
10030,4.0,5.0
10030,4.0,119.0
10030,6.0,110.0
10030,5.0,4.0
10030,8.0,12.0
10030,5.0,23.0
10030,4.0,6.0
10030,5.0,3.0
10030,6.0,20.0
10030,7.0,24.0
10030,5.0,8.0
10030,7.0,14.0
10030,4.0,3.0
10030,6.0,1.0
10030,6.0,8.0
10030,3.0,10.0
10030,4.0,4.0
10030,3.0,5.0
10030,4.0,12.0
10030,6.0,4.0
10030,1.0,81.0
10030,6.0,12.0
10030,9.0,7.0
10030,6.0,10.0
10030,4.0,21.0
10030,5.0,5.0
10030,15.0,2.0
10030,4.0,9.0
10030,4.0,4.0
10030,4.0,1.0
10030,4.0,10.0
10030,4.0,6.0
10030,4.0,26.0
10030,14.0,14.0
10030,5.0,9.0
10030,4.0,146.0
10030,8.0,11.0
10030,6.0,9.0
10030,6.0,14.0
10030,4.0,4.0
10030,6.0,9.0
10030,4.0,1.0
10030,4.0,5.0
10030,4.0,18.0
10030,7.0,8.0
10030,9.0,4.0
10030,6.0,6.0
10030,8.0,31.0
10030,5.0,5.0
10030,6.0,8.0
10030,5.0,7.0
10030,3.0,87.0
10030,7.0,5.0
10030,5.0,16.0
10030,7.0,2.0
10030,2.0,2.0
10030,7.0,90.0
10030,4.0,7.0
10030,15.0,47.0
10030,6.0,3.0
10030,6.0,9.0
10030,4.0,87.0
10030,8.0,4.0
10030,5.0,127.0
10030,3.0,3.0
10030,6.0,110.0
10030,6.0,7.0
10030,6.0,12.0
10030,6.0,11.0
10030,4.0,2.0
10030,6.0,7.0
10030,8.0,40.0
10030,4.0,4.0
10030,6.0,5.0
10030,11.0,9.0
10030,6.0,91.0
10030,5.0,4.0
10030,6.0,2.0
10030,7.0,15.0
10030,6.0,16.0
10030,5.0,3.0
10030,7.0,63.0
10030,6.0,43.0
10030,6.0,12.0
10030,4.0,4.0
10030,7.0,2.0
10030,4.0,4.0
10030,7.0,4.0
10030,7.0,10.0
10030,13.0,15.0
10030,6.0,60.0
10030,5.0,12.0
10030,5.0,25.0
10030,15.0,57.0
10030,8.0,17.0
10030,7.0,14.0
10030,7.0,3.0
10030,5.0,150.0
10030,7.0,7.0
10030,5.0,13.0
10030,6.0,12.0
10030,5.0,35.0
10030,6.0,9.0
10030,7.0,17.0
10030,4.0,4.0
10030,5.0,25.0
10030,6.0,23.0
10030,6.0,21.0
10030,7.0,5.0
10030,5.0,7.0
10030,6.0,14.0
10030,7.0,68.0
10030,5.0,13.0
10030,6.0,21.0
10030,9.0,0.0
10030,7.0,20.0
10030,4.0,82.0
10030,5.0,6.0
10030,4.0,10.0
10030,5.0,5.0
10030,5.0,169.0
10030,3.0,5.0
10030,8.0,20.0
10030,6.0,6.0
10030,6.0,26.0
10030,3.0,17.0
10030,4.0,10.0
10030,8.0,4.0
10030,7.0,15.0
10030,4.0,28.0
10030,6.0,7.0
10030,7.0,3.0
10030,9.0,13.0
10030,8.0,105.0
10030,5.0,5.0
10030,4.0,105.0
10030,7.0,10.0
10030,7.0,3.0
10030,4.0,30.0
10030,6.0,31.0
10030,5.0,11.0
10030,6.0,7.0
10030,8.0,22.0
10030,4.0,6.0
10030,6.0,6.0
10030,5.0,15.0
10030,5.0,497.0
10030,4.0,10.0
10030,6.0,5.0
10030,3.0,28.0
10030,5.0,12.0
10030,5.0,16.0
10030,4.0,6.0
10030,6.0,6.0
10030,6.0,7.0
10030,7.0,19.0
10030,6.0,4.0
10030,7.0,12.0
10030,9.0,22.0
10030,2.0,29.0
10030,9.0,7.0
10030,5.0,7.0
10030,5.0,8.0
10030,10.0,3.0
10030,11.0,41.0
10030,6.0,11.0
10030,4.0,1.0
10030,7.0,165.0
10030,6.0,7.0
10030,11.0,15.0
10030,7.0,3.0
10030,7.0,51.0
10030,6.0,5.0
10030,5.0,34.0
10030,5.0,4.0
10030,5.0,21.0
10030,7.0,133.0
10030,7.0,9.0
10030,5.0,14.0
10030,6.0,44.0
10030,6.0,11.0
10030,5.0,15.0
10030,6.0,9.0
10030,5.0,8.0
10030,10.0,25.0
10030,6.0,14.0
10030,6.0,26.0
10030,4.0,7.0
10030,6.0,8.0
10030,4.0,4.0
10030,5.0,2.0
10030,4.0,11.0
10030,7.0,9.0
10030,7.0,36.0
10030,5.0,31.0
10030,7.0,4.0
10030,7.0,7.0
10030,6.0,6.0
10030,8.0,5.0
10030,11.0,15.0
10030,7.0,61.0
10030,5.0,29.0
10030,7.0,10.0
10030,3.0,13.0
10030,2.0,64.0
10030,7.0,3.0
10030,7.0,8.0
10030,5.0,5.0
10030,8.0,12.0
10030,7.0,18.0
10030,4.0,9.0
10030,7.0,5.0
10030,6.0,12.0
10030,4.0,4.0
10030,5.0,3.0
10030,4.0,4.0
10030,4.0,7.0
10030,6.0,37.0
10030,5.0,6.0
10030,5.0,10.0
10030,5.0,9.0
10030,7.0,8.0
10030,6.0,26.0
10030,4.0,22.0
10030,6.0,16.0
10030,9.0,13.0
10030,17.0,13.0
10030,4.0,20.0
10030,4.0,10.0
10030,4.0,7.0
10030,5.0,59.0
10030,4.0,7.0
10030,3.0,10.0
10030,5.0,5.0
10030,6.0,36.0
10030,6.0,9.0
10030,5.0,4.0
10030,6.0,10.0
10030,4.0,18.0
10030,6.0,5.0
10030,12.0,5.0
10030,4.0,4.0
10030,7.0,5.0
10030,5.0,24.0
10030,7.0,6.0
10030,6.0,5.0
10030,4.0,21.0
10030,5.0,6.0
10030,7.0,36.0
10030,3.0,4.0
10030,8.0,3.0
10030,9.0,17.0
10030,4.0,11.0
10030,5.0,28.0
10030,7.0,41.0
10030,8.0,2.0
10030,8.0,0.0
10030,6.0,33.0
10030,6.0,2.0
10030,5.0,7.0
10030,6.0,2.0
10030,6.0,21.0
10030,7.0,14.0
10030,5.0,3.0
10030,4.0,3.0
10030,6.0,1.0
10030,15.0,59.0
10030,16.0,1.0
10030,4.0,13.0
10030,5.0,11.0
10030,5.0,16.0
10030,6.0,0.0
10030,6.0,23.0
10030,6.0,29.0
10030,5.0,3.0
10030,11.0,13.0
10030,0.0,2.0
10030,6.0,12.0
10030,5.0,96.0
10030,3.0,16.0
10030,4.0,6.0
10030,5.0,2.0
10030,8.0,1.0
10030,5.0,8.0
10030,2.0,81.0
10030,5.0,9.0
10030,6.0,9.0
10030,4.0,5.0
10030,5.0,18.0
10030,6.0,8.0
10030,9.0,5.0
10030,10.0,78.0
10030,10.0,6.0
10030,4.0,43.0
10030,7.0,11.0
10030,7.0,7.0
10030,6.0,3.0
10030,4.0,5.0
10030,5.0,4.0
10030,5.0,8.0
10030,9.0,8.0
10030,4.0,9.0
10030,5.0,6.0
10030,8.0,0.0
10030,4.0,3.0
10030,16.0,25.0
10030,19.0,11.0
10030,6.0,1.0
10030,5.0,21.0
10030,6.0,5.0
10030,5.0,35.0
10030,4.0,9.0
10030,5.0,14.0
10030,5.0,7.0
10030,7.0,17.0
10030,10.0,138.0
10030,7.0,6.0
10030,5.0,4.0
10030,5.0,31.0
10030,5.0,3.0
10030,10.0,25.0
10030,5.0,3.0
10030,4.0,10.0
10030,5.0,3.0
10030,8.0,5.0
10030,8.0,3.0
10030,6.0,69.0
10030,6.0,4.0
10030,8.0,15.0
10030,6.0,7.0
10030,6.0,16.0
10030,4.0,10.0
10030,7.0,153.0
10030,6.0,25.0
10030,5.0,6.0
10030,6.0,48.0
10030,8.0,12.0
10030,8.0,51.0
10030,5.0,2.0
10030,6.0,4.0
10030,4.0,10.0
10030,4.0,137.0
10030,4.0,137.0
10030,4.0,8.0
10030,4.0,2.0
10030,3.0,3.0
10030,6.0,38.0
10030,10.0,4.0
10030,6.0,6.0
10030,5.0,5.0
10030,4.0,5.0
10030,7.0,23.0
10030,6.0,6.0
10030,5.0,63.0
10030,6.0,23.0
10030,9.0,34.0
10030,5.0,47.0
10030,5.0,272.0
10030,6.0,5.0
10030,4.0,3.0
10030,20.0,58.0
10030,5.0,10.0
10030,5.0,31.0
10030,5.0,31.0
10030,2.0,14.0
10030,7.0,7.0
10030,5.0,21.0
10030,7.0,2.0
10030,6.0,2.0
10030,5.0,106.0
10030,4.0,14.0
10030,6.0,5.0
10030,3.0,6.0
10030,5.0,71.0
10030,7.0,11.0
10030,6.0,6.0
10030,4.0,11.0
10030,7.0,21.0
10030,7.0,10.0
10030,7.0,7.0
10030,2.0,5.0
10030,5.0,31.0
10030,6.0,171.0
10030,5.0,2.0
10030,6.0,9.0
10030,5.0,16.0
10030,2.0,6.0
10030,9.0,12.0
10030,5.0,18.0
10030,8.0,10.0
10030,7.0,12.0
10030,13.0,11.0
10030,6.0,44.0
10030,5.0,82.0
10030,5.0,24.0
10030,5.0,3.0
10030,4.0,23.0
10030,4.0,10.0
10030,6.0,151.0
10030,5.0,4.0
10030,7.0,12.0
10030,4.0,8.0
10030,8.0,60.0
10030,4.0,4.0
10030,7.0,25.0
10030,5.0,10.0
10030,6.0,5.0
10030,3.0,5.0
10030,12.0,47.0
10030,5.0,40.0
10030,6.0,4.0
10030,4.0,9.0
10030,6.0,5.0
10030,5.0,17.0
10030,6.0,7.0
10030,7.0,18.0
10030,5.0,150.0
10030,8.0,26.0
10030,5.0,19.0
10030,6.0,16.0
10030,6.0,6.0
10030,3.0,3.0
10030,4.0,14.0
10030,4.0,4.0
10030,5.0,25.0
10030,6.0,5.0
10030,5.0,16.0
10030,6.0,21.0
10030,4.0,4.0
10030,4.0,6.0
10030,8.0,11.0
10030,8.0,11.0
10030,5.0,82.0
10030,4.0,10.0
10030,8.0,5.0
10030,8.0,8.0
10030,7.0,5.0
10030,5.0,4.0
10030,8.0,27.0
10030,10.0,3.0
10030,6.0,37.0
10030,5.0,14.0
10030,7.0,13.0
10030,8.0,160.0
10030,3.0,26.0
10030,5.0,26.0
10030,5.0,16.0
10030,6.0,19.0
10030,5.0,8.0
10030,6.0,25.0
10030,2.0,13.0
10030,6.0,10.0
10030,7.0,15.0
10030,5.0,7.0
10030,5.0,2.0
10030,16.0,13.0
10030,9.0,2.0
10030,0.0,4.0
10030,8.0,9.0
10030,6.0,13.0
10030,6.0,4.0
10030,10.0,24.0
10030,6.0,22.0
10030,6.0,15.0
10030,7.0,13.0
10030,5.0,78.0
10030,4.0,5.0
10030,8.0,28.0
10030,5.0,2.0
10030,2.0,23.0
10030,7.0,14.0
10030,6.0,22.0
10030,7.0,179.0
10030,6.0,20.0
10030,5.0,6.0
10030,5.0,2.0
10030,4.0,3.0
10030,6.0,21.0
10030,7.0,39.0
10030,5.0,5.0
10030,4.0,45.0
10030,3.0,40.0
10030,5.0,3.0
10030,4.0,2.0
10030,5.0,6.0
10030,3.0,4.0
10030,7.0,13.0
10030,5.0,6.0
10030,6.0,9.0
10030,7.0,6.0
10030,6.0,14.0
10030,10.0,20.0
10030,8.0,15.0
10030,3.0,24.0
10030,6.0,8.0
10030,6.0,4.0
10030,7.0,7.0
10030,7.0,6.0
10030,7.0,9.0
10030,6.0,9.0
10030,6.0,4.0
10030,6.0,23.0
10030,5.0,1.0
10030,5.0,23.0
10030,7.0,26.0
10030,5.0,11.0
10030,7.0,56.0
10030,4.0,6.0
10030,5.0,8.0
10030,4.0,1.0
10030,4.0,1.0
10030,5.0,10.0
10030,6.0,5.0
10030,7.0,13.0
10030,5.0,5.0
10030,6.0,175.0
10030,5.0,21.0
10030,7.0,22.0
10030,4.0,12.0
10030,5.0,4.0
10030,4.0,158.0
10030,8.0,22.0
10030,3.0,14.0
10030,6.0,69.0
10030,4.0,2.0
10030,5.0,7.0
10030,4.0,4.0
10030,1.0,2.0
10030,6.0,44.0
10030,8.0,7.0
10030,8.0,71.0
10030,7.0,6.0
10030,5.0,1.0
10030,4.0,3.0
10030,4.0,9.0
10030,5.0,12.0
10030,8.0,119.0
10030,7.0,106.0
10030,5.0,55.0
10030,4.0,10.0
10030,6.0,47.0
10030,6.0,5.0
10030,7.0,36.0
10030,4.0,5.0
10030,4.0,3.0
10030,8.0,4.0
10030,5.0,13.0
10030,5.0,34.0
10030,5.0,45.0
10030,7.0,7.0
10030,7.0,19.0
10030,5.0,54.0
10030,8.0,8.0
10030,6.0,16.0
10030,5.0,18.0
10030,5.0,5.0
10030,6.0,5.0
10030,6.0,8.0
10030,6.0,6.0
10030,5.0,72.0
10030,4.0,16.0
10030,3.0,5.0
10030,4.0,9.0
10030,5.0,5.0
10030,6.0,1.0
10030,5.0,4.0
10030,6.0,4.0
10030,5.0,6.0
10030,7.0,29.0
10030,8.0,7.0
10030,7.0,12.0
10030,5.0,3.0
10030,5.0,4.0
10030,8.0,20.0
10030,6.0,12.0
10030,4.0,131.0
10030,6.0,58.0
10030,25.0,147.0
10030,4.0,5.0
10030,4.0,5.0
10030,4.0,5.0
10030,7.0,25.0
10030,0.0,10.0
10030,5.0,11.0
10030,7.0,5.0
10030,4.0,29.0
10030,7.0,2.0
10030,6.0,2.0
10030,6.0,24.0
10030,8.0,5.0
10030,6.0,155.0
10030,4.0,5.0
10030,5.0,4.0
10030,6.0,16.0
10030,8.0,8.0
10030,7.0,9.0
10030,4.0,3.0
10030,5.0,799.0
10030,10.0,8.0
10030,4.0,4.0
10030,6.0,2.0
10030,7.0,16.0
10030,5.0,7.0
10030,6.0,47.0
10030,4.0,9.0
10030,9.0,3.0
10030,4.0,6.0
10030,6.0,5.0
10030,5.0,6.0
10030,10.0,4.0
10030,3.0,43.0
10030,4.0,21.0
10030,5.0,13.0
10030,5.0,4.0
10030,5.0,9.0
10030,8.0,52.0
10030,5.0,17.0
10030,3.0,8.0
10030,7.0,5.0
10030,6.0,6.0
10030,4.0,6.0
10030,5.0,10.0
10030,5.0,164.0
10030,7.0,8.0
10030,5.0,4.0
10030,3.0,25.0
10030,1.0,4.0
10030,5.0,11.0
10030,5.0,4.0
10030,8.0,23.0
10030,6.0,31.0
10030,12.0,22.0
10030,6.0,69.0
10030,6.0,15.0
10030,6.0,9.0
10030,6.0,3.0
10030,7.0,16.0
10030,5.0,15.0
10030,4.0,5.0
10030,7.0,10.0
10030,8.0,100.0
10030,8.0,3.0
10030,5.0,7.0
10030,6.0,4.0
10030,8.0,12.0
10030,9.0,4.0
10030,6.0,5.0
10030,13.0,32.0
10030,7.0,15.0
10030,7.0,11.0
10030,5.0,21.0
10030,5.0,22.0
10030,7.0,252.0
10030,7.0,15.0
10030,5.0,3.0
10030,4.0,1.0
10030,6.0,1.0
10030,6.0,9.0
10030,7.0,6.0
10030,6.0,17.0
10030,5.0,3.0
10030,2.0,5.0
10030,5.0,4.0
10030,7.0,21.0
10030,6.0,9.0
10030,9.0,181.0
10030,9.0,181.0
10030,6.0,13.0
10030,1.0,5.0
10030,9.0,16.0
10030,6.0,11.0
10030,4.0,3.0
10030,8.0,11.0
10030,7.0,4.0
10030,4.0,5.0
10030,5.0,21.0
10030,8.0,5.0
10030,5.0,5.0
10030,6.0,9.0
10030,3.0,8.0
10030,10.0,219.0
10030,5.0,23.0
10030,4.0,4.0
10030,3.0,2.0
10030,7.0,87.0
10030,5.0,6.0
10030,5.0,252.0
10030,5.0,12.0
10030,8.0,5.0
10030,8.0,6.0
10030,5.0,41.0
10030,8.0,15.0
10030,8.0,7.0
10030,6.0,6.0
10030,6.0,44.0
10030,4.0,6.0
10030,4.0,5.0
10030,8.0,21.0
10030,5.0,3.0
10030,6.0,10.0
10030,3.0,51.0
10030,4.0,10.0
10030,6.0,10.0
10030,4.0,6.0
10030,5.0,33.0
10030,6.0,12.0
10030,8.0,26.0
10030,3.0,15.0
10030,8.0,0.0
10030,4.0,15.0
10030,7.0,6.0
10030,6.0,12.0
10030,6.0,22.0
10030,8.0,6.0
10030,5.0,30.0
10030,8.0,4.0
10030,1.0,3.0
10030,6.0,7.0
10030,4.0,21.0
10030,7.0,7.0
10030,3.0,9.0
10030,5.0,9.0
10030,13.0,7.0
10030,7.0,3.0
10030,5.0,6.0
10030,2.0,10.0
10030,5.0,2.0
10030,5.0,3.0
10030,6.0,11.0
10030,7.0,5.0
10030,8.0,27.0
10030,5.0,7.0
10030,7.0,39.0
10030,9.0,15.0
10030,7.0,28.0
10030,7.0,11.0
10030,7.0,5.0
10030,6.0,11.0
10030,10.0,0.0
10030,5.0,90.0
10030,4.0,30.0
10030,1.0,17.0
10030,7.0,31.0
10030,5.0,4.0
10030,3.0,6.0
10030,6.0,21.0
10030,7.0,9.0
10030,4.0,19.0
10030,10.0,31.0
10030,6.0,32.0
10030,5.0,16.0
10030,9.0,7.0
10030,9.0,7.0
10030,5.0,5.0
10030,6.0,4.0
10030,5.0,4.0
10030,7.0,3.0
10030,7.0,8.0
10030,7.0,57.0
10030,8.0,34.0
10030,5.0,3.0
10030,11.0,21.0
10030,6.0,8.0
10030,5.0,6.0
10030,6.0,10.0
10030,5.0,13.0
10030,6.0,10.0
10030,7.0,6.0
10030,10.0,17.0
10030,7.0,32.0
10030,8.0,16.0
10030,6.0,18.0
10030,6.0,9.0
10030,6.0,87.0
10030,4.0,10.0
10030,6.0,3.0
10030,5.0,4.0
10030,6.0,5.0
10030,9.0,25.0
10030,5.0,21.0
10030,9.0,6.0
10030,5.0,3.0
10030,5.0,17.0
10030,5.0,3.0
10030,5.0,8.0
10030,10.0,73.0
10030,8.0,28.0
10030,11.0,39.0
10030,4.0,7.0
10030,4.0,18.0
10030,6.0,84.0
10030,4.0,4.0
10030,5.0,42.0
10030,0.0,4.0
10030,5.0,9.0
10030,4.0,14.0
10030,6.0,5.0
10030,10.0,3.0
10030,6.0,10.0
10030,7.0,2.0
10030,6.0,10.0
10030,5.0,11.0
10030,3.0,5.0
10030,5.0,27.0
10030,9.0,36.0
10030,3.0,6.0
10030,5.0,22.0
10030,5.0,34.0
10030,5.0,7.0
10030,4.0,2.0
10030,5.0,621.0
10030,7.0,8.0
10030,5.0,2.0
10030,5.0,1.0
10030,4.0,2.0
10030,8.0,15.0
10030,0.0,3.0
10030,8.0,2.0
10030,4.0,49.0
10030,8.0,8.0
10030,6.0,18.0
10030,7.0,7.0
10030,4.0,3.0
10030,7.0,3.0
10030,6.0,7.0
10030,6.0,3.0
10030,8.0,4.0
10030,8.0,23.0
10030,8.0,5.0
10030,4.0,2.0
10030,4.0,4.0
10030,5.0,30.0
10030,6.0,1.0
10030,6.0,5.0
10030,3.0,58.0
10030,8.0,10.0
10030,10.0,45.0
10030,13.0,5.0
10030,4.0,7.0
10030,4.0,15.0
10030,5.0,74.0
10030,6.0,5.0
10030,4.0,7.0
10030,7.0,29.0
10030,7.0,1.0
10030,11.0,107.0
10030,6.0,22.0
10030,7.0,5.0
10030,5.0,2.0
10030,6.0,11.0
10030,5.0,26.0
10030,6.0,12.0
10030,6.0,10.0
10030,7.0,5.0
10030,8.0,5.0
10030,8.0,21.0
10030,10.0,5.0
10030,6.0,3.0
10030,2.0,18.0
10030,8.0,13.0
10030,5.0,3.0
10030,5.0,3.0
10030,7.0,15.0
10030,5.0,3.0
10030,7.0,11.0
10030,9.0,3.0
10030,7.0,40.0
10030,7.0,40.0
10030,6.0,7.0
10030,4.0,10.0
10030,6.0,10.0
10030,4.0,10.0
10030,9.0,5.0
10030,4.0,9.0
10030,5.0,5.0
10030,5.0,5.0
10030,5.0,3.0
10030,5.0,12.0
10030,6.0,3.0
